"EVTYPE";"BGN_DATE";"STATE";"nobs";"qFA";"qIN";"qPR";"qCR"
"8162";"TORNADO";1950;"SD";1;0;0;2500;0
"8163";"TORNADO";1950;"TN";3;9;9;30000;0
"8164";"TORNADO";1950;"TX";20;11;106;4430000;0
"8165";"TORNADO";1950;"WI";6;3;12;825000;0
"8166";"TORNADO";1950;"WV";1;0;0;0;0
"8167";"TORNADO";1950;"WY";3;0;0;90;0
"8168";"TORNADO";1951;"AL";5;0;13;35000;0
"8169";"TORNADO";1951;"AR";3;0;7;50000;0
"8170";"TORNADO";1951;"CA";1;0;0;2500000;0
"8171";"TORNADO";1951;"CO";8;0;2;28310;0
"8172";"TORNADO";1951;"CT";3;0;17;525000;0
"8173";"TORNADO";1951;"FL";9;3;0;335250;0
"8174";"TORNADO";1951;"GA";3;0;0;52500;0
"8175";"TORNADO";1951;"IA";5;0;17;0;0
"8176";"TORNADO";1951;"IL";5;2;58;5525000;0
"8177";"TORNADO";1951;"IN";5;0;6;5750000;0
"8178";"TORNADO";1951;"KS";77;8;115;3702810;0
"8179";"TORNADO";1951;"KY";2;1;11;275000;0
"8180";"TORNADO";1951;"LA";10;0;14;7e+05;0
"8181";"TORNADO";1951;"MA";2;0;0;2500;0
"8182";"TORNADO";1951;"MI";8;1;4;827500;0
"8183";"TORNADO";1951;"MN";4;6;60;30250000;0
"8184";"TORNADO";1951;"MO";6;0;2;305250;0
"8185";"TORNADO";1951;"MS";9;3;17;110000;0
"8186";"TORNADO";1951;"NC";4;0;0;1e+05;0
"8187";"TORNADO";1951;"ND";2;0;0;250;0
"8188";"TORNADO";1951;"NE";9;0;8;57500;0
"8189";"TORNADO";1951;"NH";1;0;0;2500;0
"8190";"TORNADO";1951;"NJ";1;0;2;25000;0
"8191";"TORNADO";1951;"NM";2;0;0;250030;0
"8192";"TORNADO";1951;"OH";3;0;5;7500000;0
"8193";"TORNADO";1951;"OK";45;0;16;1301030;0
"8194";"TORNADO";1951;"OR";1;0;0;30;0
"8195";"TORNADO";1951;"PA";4;0;1;30250;0
"8196";"TORNADO";1951;"SC";1;0;0;25000;0
"8197";"TORNADO";1951;"SD";2;0;5;0;0
"8198";"TORNADO";1951;"TN";1;0;0;25000;0
"8199";"TORNADO";1951;"TX";15;3;118;3632780;0
"8200";"TORNADO";1951;"VA";5;0;12;282500;0
"8201";"TORNADO";1951;"WI";7;7;13;1300000;0
"8202";"TORNADO";1951;"WV";1;0;1;0;0
"8203";"TORNADO";1952;"AL";13;6;116;5452500;0
"8204";"TORNADO";1952;"AR";29;112;731;7235280;0
"8205";"TORNADO";1952;"AZ";1;0;0;0;0
"8206";"TORNADO";1952;"CA";1;0;0;0;0
"8207";"TORNADO";1952;"CO";3;0;6;3e+05;0
"8208";"TORNADO";1952;"FL";10;0;9;92500;0
"8209";"TORNADO";1952;"GA";13;0;34;3902500;0
"8210";"TORNADO";1952;"IA";6;0;5;2500000;0
"8211";"TORNADO";1952;"IL";4;0;1;302500;0
"8212";"TORNADO";1952;"IN";2;0;0;5e+05;0
"8213";"TORNADO";1952;"KS";21;0;3;880250;0
"8214";"TORNADO";1952;"KY";3;0;21;250000;0
"8215";"TORNADO";1952;"LA";11;4;51;3852500;0
"8216";"TORNADO";1952;"MD";4;0;1;75250;0
"8217";"TORNADO";1952;"MN";11;0;29;17600000;0
"8218";"TORNADO";1952;"MO";11;18;117;27877750;0
"8219";"TORNADO";1952;"MS";7;9;28;327500;0
"8220";"TORNADO";1952;"MT";2;1;2;5e+05;0
"8221";"TORNADO";1952;"NC";7;0;9;350000;0
"8222";"TORNADO";1952;"ND";11;1;27;880000;0
"8223";"TORNADO";1952;"NE";11;0;21;502500;0
"8224";"TORNADO";1952;"NJ";4;0;0;77500;0
"8225";"TORNADO";1952;"NY";1;0;0;25000;0
"8226";"TORNADO";1952;"OH";2;0;4;275000;0
"8227";"TORNADO";1952;"OK";25;0;2;596030;0
"8228";"TORNADO";1952;"PA";7;0;14;3032500;0
"8229";"TORNADO";1952;"SC";3;2;4;250060;0
"8230";"TORNADO";1952;"SD";5;0;0;50060;0
"8231";"TORNADO";1952;"TN";26;75;659;13202500;0
"8232";"TORNADO";1952;"TX";13;0;13;412530;0
"8233";"TORNADO";1952;"VA";3;0;2;3e+05;0
"8234";"TORNADO";1952;"WI";1;2;6;2500000;0
"8235";"TORNADO";1952;"WY";1;0;0;30;0
"8236";"TORNADO";1953;"AL";22;16;248;3070000;0
"8237";"TORNADO";1953;"AR";11;0;9;1037500;0
"8238";"TORNADO";1953;"CA";2;0;0;5000;0
"8239";"TORNADO";1953;"CO";14;0;0;58090;0
"8240";"TORNADO";1953;"FL";21;0;36;363930;0
"8241";"TORNADO";1953;"GA";12;22;618;51150000;0
"8242";"TORNADO";1953;"IA";32;2;19;1405000;0
"8243";"TORNADO";1953;"IL";5;1;13;50275000;0
"8244";"TORNADO";1953;"IN";9;2;12;10050530;0
"8245";"TORNADO";1953;"KS";30;0;3;607750;0
"8246";"TORNADO";1953;"LA";32;13;150;32705000;0
"8247";"TORNADO";1953;"MA";4;90;1245;257500000;0
"8248";"TORNADO";1953;"MD";2;0;0;2750;0
"8249";"TORNADO";1953;"ME";2;0;2;250;0
"8250";"TORNADO";1953;"MI";20;127;982;84055500;0
"8251";"TORNADO";1953;"MN";10;9;24;8277500;0
"8252";"TORNADO";1953;"MO";6;0;1;57530;0
"8253";"TORNADO";1953;"MS";26;39;310;28337500;0
"8254";"TORNADO";1953;"MT";5;0;0;25500;0
"8255";"TORNADO";1953;"NC";5;0;1;300060;0
"8256";"TORNADO";1953;"ND";10;2;20;807500;0
"8257";"TORNADO";1953;"NE";49;16;103;9268500;0
"8258";"TORNADO";1953;"NH";2;0;5;25250;0
"8259";"TORNADO";1953;"OH";8;17;379;50000;0
"8260";"TORNADO";1953;"OK";56;5;45;1264810;0
"8261";"TORNADO";1953;"PA";6;0;2;60000;0
"8262";"TORNADO";1953;"SC";4;0;2;302500;0
"8263";"TORNADO";1953;"SD";12;0;2;403250;0
"8264";"TORNADO";1953;"TN";17;4;34;1030000;0
"8265";"TORNADO";1953;"TX";33;150;834;33513500;0
"8266";"TORNADO";1953;"UT";2;0;0;0;0
"8267";"TORNADO";1953;"VA";6;0;0;60000;0
"8268";"TORNADO";1953;"VT";1;0;0;2500;0
"8269";"TORNADO";1953;"WI";9;4;32;20025000;0
"8270";"TORNADO";1953;"WY";7;0;0;7500;0
"8271";"TORNADO";1954;"AL";10;0;36;607530;0
"8272";"TORNADO";1954;"AR";33;1;38;2177750;0
"8273";"TORNADO";1954;"AZ";2;0;0;0;0
"8274";"TORNADO";1954;"CA";1;0;0;250;0
"8275";"TORNADO";1954;"CO";9;0;0;11000;0
"8276";"TORNADO";1954;"CT";2;0;2;27500;0
"8277";"TORNADO";1954;"DE";1;0;0;2500;0
"8278";"TORNADO";1954;"FL";13;2;6;110340;0
"8279";"TORNADO";1954;"GA";37;10;217;35417500;0
"8280";"TORNADO";1954;"IA";19;1;4;880750;0
"8281";"TORNADO";1954;"ID";3;0;0;90;0
"8282";"TORNADO";1954;"IL";9;1;19;1575000;0
"8283";"TORNADO";1954;"IN";32;2;4;2941000;0
"8284";"TORNADO";1954;"KS";68;0;2;706000;0
"8285";"TORNADO";1954;"KY";3;0;0;277500;0
"8286";"TORNADO";1954;"LA";11;2;11;427560;0
"8287";"TORNADO";1954;"MA";2;0;0;5000;0
"8288";"TORNADO";1954;"MD";2;0;8;25000;0
"8289";"TORNADO";1954;"ME";2;1;2;50000;0
"8290";"TORNADO";1954;"MI";12;0;2;385500;0
"8291";"TORNADO";1954;"MN";7;0;1;602500;0
"8292";"TORNADO";1954;"MO";40;2;5;1370560;0
"8293";"TORNADO";1954;"MS";19;0;63;3682750;0
"8294";"TORNADO";1954;"MT";4;0;0;27750;0
"8295";"TORNADO";1954;"NC";9;0;5;877500;0
"8296";"TORNADO";1954;"ND";4;0;0;25000;0
"8297";"TORNADO";1954;"NE";19;7;32;8367750;0
"8298";"TORNADO";1954;"NH";1;0;0;25000;0
"8299";"TORNADO";1954;"NM";8;0;0;530;0
"8300";"TORNADO";1954;"NY";2;0;0;2525000;0
"8301";"TORNADO";1954;"OH";13;1;4;855000;0
"8302";"TORNADO";1954;"OK";61;3;103;14538840;0
"8303";"TORNADO";1954;"OR";1;0;0;0;0
"8304";"TORNADO";1954;"PA";22;0;10;218560;0
"8305";"TORNADO";1954;"SC";1;0;0;2500;0
"8306";"TORNADO";1954;"SD";16;0;4;208030;0
"8307";"TORNADO";1954;"TN";2;0;4;252500;0
"8308";"TORNADO";1954;"TX";84;3;129;5875280;0
"8309";"TORNADO";1954;"UT";1;0;0;25000;0
"8310";"TORNADO";1954;"VA";5;0;0;35000;0
"8311";"TORNADO";1954;"WA";1;0;0;25000;0
"8312";"TORNADO";1954;"WI";13;0;4;610000;0
"8313";"TORNADO";1954;"WV";3;0;0;0;0
"8314";"TORNADO";1954;"WY";2;0;0;27500;0
"8315";"TORNADO";1955;"AL";8;5;27;7580000;0
"8316";"TORNADO";1955;"AR";28;2;33;3010500;0
"8317";"TORNADO";1955;"AZ";1;0;0;25000;0
"8318";"TORNADO";1955;"CA";3;0;0;2500;0
"8319";"TORNADO";1955;"CO";19;0;1;563310;0
"8320";"TORNADO";1955;"CT";2;0;0;5000;0
"8321";"TORNADO";1955;"DE";1;0;1;2500;0
"8322";"TORNADO";1955;"FL";12;0;0;51280;0
"8323";"TORNADO";1955;"GA";16;4;5;5613250;0
"8324";"TORNADO";1955;"HI";2;0;0;60;0
"8325";"TORNADO";1955;"IA";7;0;0;107500;0
"8326";"TORNADO";1955;"ID";1;0;0;30;0
"8327";"TORNADO";1955;"IL";27;0;10;7155280;0
"8328";"TORNADO";1955;"IN";17;0;29;3935000;0
"8329";"TORNADO";1955;"KS";101;81;275;1797500;0
"8330";"TORNADO";1955;"KY";3;0;13;525000;0
"8331";"TORNADO";1955;"LA";3;0;0;50030;0
"8332";"TORNADO";1955;"MA";4;0;0;7500;0
"8333";"TORNADO";1955;"MI";13;0;2;570250;0
"8334";"TORNADO";1955;"MN";12;2;24;3525750;0
"8335";"TORNADO";1955;"MO";34;0;25;2063430;0
"8336";"TORNADO";1955;"MS";7;0;1;777500;0
"8337";"TORNADO";1955;"MT";3;0;0;52500;0
"8338";"TORNADO";1955;"NC";6;1;2;352500;0
"8339";"TORNADO";1955;"ND";12;2;19;587500;0
"8340";"TORNADO";1955;"NE";34;3;42;1365750;0
"8341";"TORNADO";1955;"NH";1;0;0;25000;0
"8342";"TORNADO";1955;"NJ";1;0;0;0;0
"8343";"TORNADO";1955;"NM";1;0;0;2500;0
"8344";"TORNADO";1955;"NY";1;0;0;25000;0
"8345";"TORNADO";1955;"OH";6;1;12;3500000;0
"8346";"TORNADO";1955;"OK";77;23;299;27007530;0
"8347";"TORNADO";1955;"PA";3;1;0;3e+05;0
"8348";"TORNADO";1955;"SC";7;2;15;535000;0
"8349";"TORNADO";1955;"SD";14;0;2;63500;0
"8350";"TORNADO";1955;"TN";16;0;16;1657500;0
"8351";"TORNADO";1955;"TX";110;2;63;8683120;0
"8352";"TORNADO";1955;"UT";3;0;0;2500;0
"8353";"TORNADO";1955;"VA";1;0;0;2500;0
"8354";"TORNADO";1955;"VT";2;0;0;50000;0
"8355";"TORNADO";1955;"WI";9;0;7;1077500;0
"8356";"TORNADO";1955;"WY";4;0;3;2560;0
"8357";"TORNADO";1956;"AL";7;25;203;2553250;0
"8358";"TORNADO";1956;"AR";17;1;19;1205000;0
"8359";"TORNADO";1956;"AZ";3;0;0;250;0
"8360";"TORNADO";1956;"CA";2;0;2;50000;0
"8361";"TORNADO";1956;"CO";10;0;0;780;0
"8362";"TORNADO";1956;"CT";1;0;0;250;0
"8363";"TORNADO";1956;"FL";10;0;21;3052780;0
"8364";"TORNADO";1956;"GA";18;0;2;3063180;0
"8365";"TORNADO";1956;"IA";7;0;9;53500;0
"8366";"TORNADO";1956;"ID";5;0;0;150;0
"8367";"TORNADO";1956;"IL";30;8;34;11527500;0
"8368";"TORNADO";1956;"IN";35;1;52;9617750;0
"8369";"TORNADO";1956;"KS";78;3;52;23035250;0
"8370";"TORNADO";1956;"KY";10;1;16;2857530;0
"8371";"TORNADO";1956;"LA";6;0;4;800250;0
"8372";"TORNADO";1956;"MA";10;0;14;2855500;0
"8373";"TORNADO";1956;"ME";2;0;0;50000;0
"8374";"TORNADO";1956;"MI";34;24;534;20935250;0
"8375";"TORNADO";1956;"MN";9;0;0;275000;0
"8376";"TORNADO";1956;"MO";24;0;23;1016030;0
"8377";"TORNADO";1956;"MS";8;1;63;2775000;0
"8378";"TORNADO";1956;"NC";10;0;2;357500;0
"8379";"TORNADO";1956;"ND";14;0;9;802500;0
"8380";"TORNADO";1956;"NE";36;0;8;1775250;0
"8381";"TORNADO";1956;"NH";2;0;0;25250;0
"8382";"TORNADO";1956;"NJ";4;0;8;50000;0
"8383";"TORNADO";1956;"NM";4;0;0;2750;0
"8384";"TORNADO";1956;"NY";1;0;0;0;0
"8385";"TORNADO";1956;"OH";10;2;5;1530000;0
"8386";"TORNADO";1956;"OK";56;5;131;15666310;0
"8387";"TORNADO";1956;"PA";6;0;9;802500;0
"8388";"TORNADO";1956;"SC";6;0;2;305250;0
"8389";"TORNADO";1956;"SD";12;0;3;30530;0
"8390";"TORNADO";1956;"TN";9;3;66;2632500;0
"8391";"TORNADO";1956;"TX";56;0;11;877780;0
"8392";"TORNADO";1956;"VA";4;0;0;302500;0
"8393";"TORNADO";1956;"WA";1;0;0;0;0
"8394";"TORNADO";1956;"WI";7;9;52;5752500;0
"8395";"TORNADO";1956;"WV";1;0;1;250000;0
"8396";"TORNADO";1956;"WY";2;0;0;25030;0
"8397";"TORNADO";1957;"AL";51;10;192;7223280;0
"8398";"TORNADO";1957;"AR";28;3;30;1008500;0
"8399";"TORNADO";1957;"AZ";5;0;0;27560;0
"8400";"TORNADO";1957;"CA";1;0;0;30;0
"8401";"TORNADO";1957;"CO";26;0;1;20870;0
"8402";"TORNADO";1957;"CT";1;0;0;250000;0
"8403";"TORNADO";1957;"DE";2;0;0;5000;0
"8404";"TORNADO";1957;"FL";17;0;1;90460;0
"8405";"TORNADO";1957;"GA";23;3;22;1832530;0
"8406";"TORNADO";1957;"HI";1;0;0;25000;0
"8407";"TORNADO";1957;"IA";17;0;1;630310;0
"8408";"TORNADO";1957;"ID";1;0;0;30;0
"8409";"TORNADO";1957;"IL";46;15;330;16555530;0
"8410";"TORNADO";1957;"IN";27;0;3;800780;0
"8411";"TORNADO";1957;"KS";66;7;36;10850580;0
"8412";"TORNADO";1957;"KY";4;0;0;3e+05;0
"8413";"TORNADO";1957;"LA";33;14;90;4915500;0
"8414";"TORNADO";1957;"MA";7;0;0;55750;0
"8415";"TORNADO";1957;"ME";1;0;0;2500;0
"8416";"TORNADO";1957;"MI";13;1;18;907530;0
"8417";"TORNADO";1957;"MN";16;0;4;577620;0
"8418";"TORNADO";1957;"MO";48;56;310;82226120;0
"8419";"TORNADO";1957;"MS";34;6;114;3985060;0
"8420";"TORNADO";1957;"MT";1;0;0;250;0
"8421";"TORNADO";1957;"NC";13;4;110;2552500;0
"8422";"TORNADO";1957;"ND";13;10;103;25110030;0
"8423";"TORNADO";1957;"NE";55;1;9;8779200;0
"8424";"TORNADO";1957;"NH";1;0;1;25000;0
"8425";"TORNADO";1957;"NJ";1;0;0;250000;0
"8426";"TORNADO";1957;"NM";17;1;0;550180;0
"8427";"TORNADO";1957;"NY";1;0;0;25000;0
"8428";"TORNADO";1957;"OH";4;0;3;525000;0
"8429";"TORNADO";1957;"OK";118;22;53;7254300;0
"8430";"TORNADO";1957;"OR";2;0;0;5000;0
"8431";"TORNADO";1957;"PA";8;0;5;377750;0
"8432";"TORNADO";1957;"SC";9;0;19;1055030;0
"8433";"TORNADO";1957;"SD";20;1;1;385520;0
"8434";"TORNADO";1957;"TN";18;0;19;3262500;0
"8435";"TORNADO";1957;"TX";154;38;489;39953220;0
"8436";"TORNADO";1957;"UT";1;0;0;25000;0
"8437";"TORNADO";1957;"VA";4;0;5;302500;0
"8438";"TORNADO";1957;"VT";2;0;0;252500;0
"8439";"TORNADO";1957;"WA";3;0;0;2780;0
"8440";"TORNADO";1957;"WI";13;1;7;1155000;0
"8441";"TORNADO";1957;"WV";1;0;0;250000;0
"8442";"TORNADO";1957;"WY";3;0;0;90;0
"8443";"TORNADO";1958;"AL";23;1;3;2060000;0
"8444";"TORNADO";1958;"AR";7;0;0;302560;0
"8445";"TORNADO";1958;"AZ";4;0;0;5060;0
"8446";"TORNADO";1958;"CA";10;0;0;55500;0
"8447";"TORNADO";1958;"CO";18;0;5;45210;0
"8448";"TORNADO";1958;"CT";3;0;2;252530;0
"8449";"TORNADO";1958;"DE";1;0;0;2500;0
"8450";"TORNADO";1958;"FL";27;1;69;1165990;0
"8451";"TORNADO";1958;"GA";11;0;19;790030;0
"8452";"TORNADO";1958;"IA";16;0;2;637560;0
"8453";"TORNADO";1958;"ID";1;0;0;25000;0
"8454";"TORNADO";1958;"IL";33;2;25;9320560;0
"8455";"TORNADO";1958;"IN";25;0;4;1390000;0
"8456";"TORNADO";1958;"KS";49;15;24;3057810;0
"8457";"TORNADO";1958;"KY";8;0;12;355030;0
"8458";"TORNADO";1958;"LA";5;0;3;327500;0
"8459";"TORNADO";1958;"MA";12;1;2;520500;0
"8460";"TORNADO";1958;"MD";2;0;0;50000;0
"8461";"TORNADO";1958;"ME";7;0;0;105250;0
"8462";"TORNADO";1958;"MI";7;0;0;30340;0
"8463";"TORNADO";1958;"MN";14;2;16;530370;0
"8464";"TORNADO";1958;"MO";38;2;10;4268090;0
"8465";"TORNADO";1958;"MS";23;13;92;9732500;0
"8466";"TORNADO";1958;"MT";4;0;3;2502780;0
"8467";"TORNADO";1958;"NC";4;0;1;30000;0
"8468";"TORNADO";1958;"ND";9;0;4;105090;0
"8469";"TORNADO";1958;"NE";55;0;4;1709170;0
"8470";"TORNADO";1958;"NJ";4;0;1;527500;0
"8471";"TORNADO";1958;"NM";7;0;0;90;0
"8472";"TORNADO";1958;"NY";3;0;0;50000;0
"8473";"TORNADO";1958;"OH";12;0;14;650000;0
"8474";"TORNADO";1958;"OK";44;0;25;720760;0
"8475";"TORNADO";1958;"PA";2;0;0;2500;0
"8476";"TORNADO";1958;"SC";5;1;2;55250;0
"8477";"TORNADO";1958;"SD";1;0;0;2500;0
"8478";"TORNADO";1958;"TN";2;0;0;252500;0
"8479";"TORNADO";1958;"TX";75;1;53;2900970;0
"8480";"TORNADO";1958;"VA";1;0;0;250000;0
"8481";"TORNADO";1958;"WA";2;0;0;25030;0
"8482";"TORNADO";1958;"WI";21;28;140;84105310;0
"8483";"TORNADO";1958;"WY";13;0;0;75270;0
"8484";"TORNADO";1959;"AL";9;0;8;330500;0
"8485";"TORNADO";1959;"AR";12;3;39;1600000;0
"8486";"TORNADO";1959;"AZ";2;0;1;275000;0
"8487";"TORNADO";1959;"CA";1;0;0;2500;0
"8488";"TORNADO";1959;"CO";1;0;0;25000;0
"8489";"TORNADO";1959;"CT";3;0;0;5030;0
"8490";"TORNADO";1959;"FL";18;1;105;3306150;0
"8491";"TORNADO";1959;"GA";10;0;9;607750;0
"8492";"TORNADO";1959;"IA";26;0;7;4250000;0
"8493";"TORNADO";1959;"ID";2;0;0;50000;0
"8494";"TORNADO";1959;"IL";37;1;19;3255530;0
"8495";"TORNADO";1959;"IN";16;0;0;442500;0
"8496";"TORNADO";1959;"KS";67;1;5;1275250;0
"8497";"TORNADO";1959;"KY";3;3;6;2775000;0
"8498";"TORNADO";1959;"LA";12;0;4;608000;0
"8499";"TORNADO";1959;"MD";2;0;0;27500;0
"8500";"TORNADO";1959;"ME";6;0;2;35000;0
"8501";"TORNADO";1959;"MI";2;0;0;250;0
"8502";"TORNADO";1959;"MN";14;0;0;1178000;0
"8503";"TORNADO";1959;"MO";39;21;351;50868060;0
"8504";"TORNADO";1959;"MS";22;1;2;792750;0
"8505";"TORNADO";1959;"MT";3;0;0;5030;0
"8506";"TORNADO";1959;"NC";11;0;1;252500;0
"8507";"TORNADO";1959;"ND";11;0;1;27750;0
"8508";"TORNADO";1959;"NE";45;1;5;1463530;0
"8509";"TORNADO";1959;"NH";1;0;0;25000;0
"8510";"TORNADO";1959;"NM";16;0;0;45780;0
"8511";"TORNADO";1959;"NY";3;0;3;3e+05;0
"8512";"TORNADO";1959;"OH";10;0;6;515500;0
"8513";"TORNADO";1959;"OK";72;7;42;2613000;0
"8514";"TORNADO";1959;"SC";4;0;0;27530;0
"8515";"TORNADO";1959;"SD";11;0;3;152500;0
"8516";"TORNADO";1959;"TN";3;0;10;750000;0
"8517";"TORNADO";1959;"TX";87;6;64;4612370;0
"8518";"TORNADO";1959;"VA";12;12;13;907500;0
"8519";"TORNADO";1959;"WI";32;0;15;3965280;0
"8520";"TORNADO";1959;"WV";1;0;12;25000;0
"8521";"TORNADO";1959;"WY";4;1;1;55000;0
"8522";"TORNADO";1960;"AL";11;0;2;557500;0
"8523";"TORNADO";1960;"AR";29;1;58;8885250;0
"8524";"TORNADO";1960;"AZ";2;0;0;25000;0
"8525";"TORNADO";1960;"CA";1;0;0;0;0
"8526";"TORNADO";1960;"CO";14;2;3;308060;0
"8527";"TORNADO";1960;"FL";31;1;9;1900680;0
"8528";"TORNADO";1960;"GA";7;0;0;310000;0
"8529";"TORNADO";1960;"IA";29;1;5;2315000;0
"8530";"TORNADO";1960;"IL";43;0;26;5410500;0
"8531";"TORNADO";1960;"IN";13;0;1;567530;0
"8532";"TORNADO";1960;"KS";61;1;121;28835510;0
"8533";"TORNADO";1960;"KY";2;0;12;2500250;0
"8534";"TORNADO";1960;"LA";9;0;12;877500;0
"8535";"TORNADO";1960;"MA";1;0;0;30;0
"8536";"TORNADO";1960;"MD";2;0;0;5000;0
"8537";"TORNADO";1960;"ME";1;0;0;25000;0
"8538";"TORNADO";1960;"MI";6;0;0;82500;0
"8539";"TORNADO";1960;"MN";7;0;0;102530;0
"8540";"TORNADO";1960;"MO";39;0;9;1128000;0
"8541";"TORNADO";1960;"MS";8;0;2;335000;0
"8542";"TORNADO";1960;"MT";3;0;0;2750;0
"8543";"TORNADO";1960;"NC";10;0;9;427500;0
"8544";"TORNADO";1960;"ND";16;0;1;35030;0
"8545";"TORNADO";1960;"NE";43;2;11;2035000;0
"8546";"TORNADO";1960;"NH";1;0;0;2500;0
"8547";"TORNADO";1960;"NJ";6;0;6;302750;0
"8548";"TORNADO";1960;"NM";6;0;34;50000;0
"8549";"TORNADO";1960;"NY";4;0;9;25275030;0
"8550";"TORNADO";1960;"OH";7;0;0;105250;0
"8551";"TORNADO";1960;"OK";112;35;319;26908810;0
"8552";"TORNADO";1960;"OR";1;0;0;2500;0
"8553";"TORNADO";1960;"PA";3;0;0;525000;0
"8554";"TORNADO";1960;"SC";4;0;10;2575000;0
"8555";"TORNADO";1960;"SD";9;0;1;307780;0
"8556";"TORNADO";1960;"TN";2;0;1;50000;0
"8557";"TORNADO";1960;"TX";77;3;73;5182750;0
"8558";"TORNADO";1960;"VA";5;0;0;100250;0
"8559";"TORNADO";1960;"VT";2;0;0;27500;0
"8560";"TORNADO";1960;"WI";11;0;0;85250;0
"8561";"TORNADO";1960;"WY";7;0;3;52750;0
"8562";"TORNADO";1961;"AL";24;0;28;2535000;0
"8563";"TORNADO";1961;"AR";40;7;100;9380000;0
"8564";"TORNADO";1961;"AZ";3;0;3;525000;0
"8565";"TORNADO";1961;"CA";1;0;3;25000;0
"8566";"TORNADO";1961;"CO";13;0;2;80250;0
"8567";"TORNADO";1961;"CT";1;0;0;2500;0
"8568";"TORNADO";1961;"DE";1;0;0;25000;0
"8569";"TORNADO";1961;"FL";24;0;10;3190500;0
"8570";"TORNADO";1961;"GA";48;1;19;3753500;0
"8571";"TORNADO";1961;"IA";16;1;24;15475000;0
"8572";"TORNADO";1961;"ID";4;0;0;25000;0
"8573";"TORNADO";1961;"IL";46;2;144;41617750;0
"8574";"TORNADO";1961;"IN";39;1;27;17122780;0
"8575";"TORNADO";1961;"KS";49;0;15;10710090;0
"8576";"TORNADO";1961;"KY";10;1;66;20050000;0
"8577";"TORNADO";1961;"LA";25;6;128;5010250;0
"8578";"TORNADO";1961;"MA";3;0;0;75000;0
"8579";"TORNADO";1961;"MD";4;0;0;302500;0
"8580";"TORNADO";1961;"ME";6;0;1;375000;0
"8581";"TORNADO";1961;"MI";5;0;1;325000;0
"8582";"TORNADO";1961;"MN";8;0;4;627500;0
"8583";"TORNADO";1961;"MO";43;1;33;4580060;0
"8584";"TORNADO";1961;"MS";21;0;24;740250;0
"8585";"TORNADO";1961;"MT";2;0;1;2502500;0
"8586";"TORNADO";1961;"NC";8;0;3;602750;0
"8587";"TORNADO";1961;"ND";2;0;0;0;0
"8588";"TORNADO";1961;"NE";12;0;0;552500;0
"8589";"TORNADO";1961;"NH";4;0;1;257500;0
"8590";"TORNADO";1961;"NM";11;0;3;77810;0
"8591";"TORNADO";1961;"NY";5;0;4;3050000;0
"8592";"TORNADO";1961;"OH";20;2;28;4387500;0
"8593";"TORNADO";1961;"OK";87;17;109;16466340;0
"8594";"TORNADO";1961;"PA";7;0;6;5327500;0
"8595";"TORNADO";1961;"SC";13;1;9;610530;0
"8596";"TORNADO";1961;"SD";14;1;7;1562500;0
"8597";"TORNADO";1961;"TN";3;0;2;525000;0
"8598";"TORNADO";1961;"TX";126;11;278;6192620;0
"8599";"TORNADO";1961;"UT";1;0;0;2500;0
"8600";"TORNADO";1961;"VA";4;0;3;28000;0
"8601";"TORNADO";1961;"VT";3;0;0;30000;0
"8602";"TORNADO";1961;"WI";10;0;1;360000;0
"8603";"TORNADO";1961;"WV";2;0;0;250000;0
"8604";"TORNADO";1961;"WY";4;0;0;50250;0
"8605";"TORNADO";1962;"AL";11;0;10;927500;0
"8606";"TORNADO";1962;"AR";6;0;4;325000;0
"8607";"TORNADO";1962;"AZ";3;0;0;2750;0
"8608";"TORNADO";1962;"CA";4;0;0;30250;0
"8609";"TORNADO";1962;"CO";25;0;0;9370;0
"8610";"TORNADO";1962;"CT";3;1;50;5025000;0
"8611";"TORNADO";1962;"DE";2;0;0;50000;0
"8612";"TORNADO";1962;"FL";18;18;136;5385030;0
"8613";"TORNADO";1962;"GA";12;0;0;705000;0
"8614";"TORNADO";1962;"IA";12;1;5;1850000;0
"8615";"TORNADO";1962;"ID";3;0;0;25000;0
"8616";"TORNADO";1962;"IL";13;0;10;557750;0
"8617";"TORNADO";1962;"IN";15;0;54;1630250;0
"8618";"TORNADO";1962;"KS";63;0;16;7870030;0
"8619";"TORNADO";1962;"KY";3;0;0;50000;0
"8620";"TORNADO";1962;"LA";20;2;32;835780;0
"8621";"TORNADO";1962;"MA";2;0;3;50000;0
"8622";"TORNADO";1962;"MD";3;0;0;50250;0
"8623";"TORNADO";1962;"ME";2;0;0;5000;0
"8624";"TORNADO";1962;"MI";5;0;0;55250;0
"8625";"TORNADO";1962;"MN";15;0;37;605000;0
"8626";"TORNADO";1962;"MO";22;0;3;505710;0
"8627";"TORNADO";1962;"MS";14;1;14;1112500;0
"8628";"TORNADO";1962;"MT";10;0;0;282750;0
"8629";"TORNADO";1962;"NC";3;0;0;277500;0
"8630";"TORNADO";1962;"ND";9;0;0;60250;0
"8631";"TORNADO";1962;"NE";44;0;27;11230250;0
"8632";"TORNADO";1962;"NH";2;0;0;27500;0
"8633";"TORNADO";1962;"NJ";3;0;1;5e+05;0
"8634";"TORNADO";1962;"NM";12;0;1;85250;0
"8635";"TORNADO";1962;"NV";1;0;0;25000;0
"8636";"TORNADO";1962;"NY";1;0;0;250;0
